id_campaña_adquisicion,id_cliente,fecha,importe
,C3489,2025-03-01,107.63
,C3490,2025-01-01,60.45
,C3491,2025-01-01,104.86
,C3491,2025-02-01,107.89
,C3491,2025-03-01,107.69
,C3491,2025-04-01,106.58
,C3491,2025-05-01,105.14
,C3491,2025-06-01,105.78
,C3491,2025-07-01,105.2
,C3491,2025-08-01,102.82
,C3491,2025-09-01,109.01
,C3491,2025-10-01,108.05
,C3491,2025-11-01,101.89
,C3491,2025-12-01,103.39
,C3491,2026-01-01,107.19
,C3491,2026-02-01,103.3
,C3491,2026-03-01,106.51
,C3491,2026-04-01,106.02
,C3492,2025-01-01,65.21
,C3492,2025-02-01,67.19
,C3492,2025-03-01,68.31
,C3492,2025-04-01,67.28
,C3493,2025-01-01,126.58
,C3493,2025-02-01,127.94
,C3493,2025-03-01,133.41
,C3493,2025-04-01,127.08
,C3493,2025-05-01,130.83
,C3493,2025-06-01,131.39
,C3493,2025-07-01,132.47
,C3493,2025-08-01,135.19
,C3493,2025-09-01,133.7
,C3493,2025-10-01,127.05
,C3493,2025-11-01,127.71
,C3493,2025-12-01,126.63
,C3494,2025-01-01,115.79
,C3494,2025-02-01,115.2
,C3494,2025-03-01,117.48
,C3494,2025-04-01,116.93
,C3494,2025-05-01,119.23
,C3494,2025-06-01,117.52
,C3494,2025-07-01,122.04
,C3494,2025-08-01,116.29
,C3494,2025-09-01,119.12
,C3494,2025-10-01,120.86
,C3494,2025-11-01,122.8
,C3494,2025-12-01,122.13
,C3494,2026-01-01,121.9
,C3494,2026-02-01,119.53
,C3494,2026-03-01,117.92
,C3494,2026-04-01,122.91
,C3495,2025-01-01,81.49
,C3495,2025-02-01,79.58
,C3495,2025-03-01,79.14
,C3495,2025-04-01,81.4
,C3495,2025-05-01,79.23
,C3495,2025-06-01,82.42
,C3495,2025-07-01,83.04
,C3495,2025-08-01,79.28
,C3495,2025-09-01,82.87
,C3495,2025-10-01,82.98
,C3495,2025-11-01,78.16
,C3495,2025-12-01,80.86
,C3495,2026-01-01,83.67
,C3495,2026-02-01,80.37
,C3495,2026-03-01,80.87
,C3495,2026-04-01,82.3
,C3496,2025-01-01,61.95
,C3496,2025-02-01,64.26
,C3496,2025-03-01,61.8
,C3496,2025-04-01,60.28
,C3496,2025-05-01,63.36
,C3497,2025-01-01,55.92
,C3497,2025-02-01,57.83
,C3497,2025-03-01,57.7
,C3497,2025-04-01,57.07
,C3497,2025-05-01,57.73
,C3497,2025-06-01,57.4
,C3497,2025-07-01,58.68
,C3497,2025-08-01,57.67
,C3497,2025-09-01,56.6
,C3497,2025-10-01,59.73
,C3497,2025-11-01,58.98
,C3497,2025-12-01,59.77
,C3497,2026-01-01,57.27
,C3497,2026-02-01,59.67
,C3497,2026-03-01,59.21
,C3497,2026-04-01,58.55
,C3498,2025-01-01,101.64
,C3498,2025-02-01,104.84
,C3498,2025-03-01,100.16
,C3498,2025-04-01,100.51
,C3499,2025-01-01,83.79
,C3500,2025-01-01,105.41
,C3500,2025-02-01,104.69
,C3500,2025-03-01,104.51
,C3500,2025-04-01,104.81
,C3500,2025-05-01,105.08
,C3500,2025-06-01,101.75
,C3500,2025-07-01,106.9
,C3500,2025-08-01,100.54
,C3500,2025-09-01,104.08
,C3500,2025-10-01,106.21
,C3500,2025-11-01,100.77
,C3500,2025-12-01,103.86
,C3500,2026-01-01,104.23
,C3500,2026-02-01,107.03
,C3500,2026-03-01,107.35
,C3500,2026-04-01,102.77
,C3501,2025-01-01,133.69
,C3501,2025-02-01,135.59
,C3502,2025-01-01,66.47
,C3503,2025-01-01,54.5
,C3503,2025-02-01,55.29
,C3503,2025-03-01,57.09
,C3503,2025-04-01,57.34
,C3503,2025-05-01,58.17
,C3503,2025-06-01,56.28
,C3503,2025-07-01,54.44
,C3503,2025-08-01,55.44
,C3503,2025-09-01,54.6
,C3503,2025-10-01,56.79
,C3503,2025-11-01,55.29
,C3503,2025-12-01,54.9
,C3503,2026-01-01,57.46
,C3503,2026-02-01,54.95
,C3503,2026-03-01,56.64
,C3503,2026-04-01,57.79
,C3504,2025-01-01,84.62
,C3504,2025-02-01,89.69
,C3504,2025-03-01,87.06
,C3504,2025-04-01,86.37
,C3504,2025-05-01,84.88
,C3504,2025-06-01,89.43
,C3504,2025-07-01,87.42
,C3504,2025-08-01,90.69
,C3505,2025-01-01,106.42
,C3505,2025-02-01,105.01
,C3505,2025-03-01,106.41
,C3505,2025-04-01,105.98
,C3505,2025-05-01,105.11
,C3505,2025-06-01,111.7
,C3505,2025-07-01,110.89
,C3505,2025-08-01,105.59
,C3505,2025-09-01,109.06
,C3505,2025-10-01,106.92
,C3505,2025-11-01,105.16
,C3505,2025-12-01,106.82
,C3505,2026-01-01,109.05
,C3505,2026-02-01,110.27
,C3505,2026-03-01,108.94
,C3505,2026-04-01,105.89
,C3506,2025-01-01,60.8
,C3506,2025-02-01,61.46
,C3506,2025-03-01,61.22
,C3506,2025-04-01,62.88
,C3506,2025-05-01,63.59
,C3506,2025-06-01,62.42
,C3506,2025-07-01,63.62
,C3506,2025-08-01,62.71
,C3507,2025-01-01,86.78
,C3507,2025-02-01,85.11
,C3507,2025-03-01,81.94
,C3507,2025-04-01,87.03
,C3507,2025-05-01,84.04
,C3507,2025-06-01,82.83
,C3507,2025-07-01,81.39
,C3508,2025-01-01,117.09
,C3508,2025-02-01,116.08
,C3509,2025-01-01,48.12
,C3509,2025-02-01,48.11
,C3509,2025-03-01,45.83
,C3509,2025-04-01,48.43
,C3509,2025-05-01,47.49
,C3510,2025-01-01,88.82
,C3510,2025-02-01,86.6
,C3510,2025-03-01,91.21
,C3510,2025-04-01,87.98
,C3510,2025-05-01,89.82
,C3511,2025-01-01,69.71
,C3511,2025-02-01,69.39
,C3511,2025-03-01,72.05
,C3511,2025-04-01,69.45
,C3511,2025-05-01,73.69
,C3511,2025-06-01,71.16
,C3512,2025-01-01,85.42
,C3512,2025-02-01,84.24
,C3513,2025-01-01,97.0
,C3513,2025-02-01,98.42
,C3513,2025-03-01,102.23
,C3514,2025-01-01,89.84
,C3514,2025-02-01,85.96
,C3515,2025-01-01,59.68
,C3515,2025-02-01,60.93
,C3515,2025-03-01,63.01
,C3515,2025-04-01,61.62
,C3515,2025-05-01,63.2
,C3515,2025-06-01,59.98
,C3515,2025-07-01,59.02
,C3515,2025-08-01,59.99
,C3515,2025-09-01,60.01
,C3516,2025-01-01,73.75
,C3516,2025-02-01,70.58
,C3516,2025-03-01,73.55
,C3516,2025-04-01,73.94
,C3516,2025-05-01,72.07
,C3517,2025-01-01,114.04
,C3517,2025-02-01,115.98
,C3518,2025-01-01,88.47
,C3518,2025-02-01,88.7
,C3518,2025-03-01,91.52
,C3518,2025-04-01,93.0
,C3519,2025-01-01,104.16
,C3519,2025-02-01,99.83
,C3519,2025-03-01,100.18
,C3519,2025-04-01,99.58
,C3519,2025-05-01,99.09
,C3519,2025-06-01,102.93
,C3519,2025-07-01,105.05
,C3519,2025-08-01,104.0
,C3519,2025-09-01,103.93
,C3519,2025-10-01,101.56
,C3519,2025-11-01,103.94
,C3519,2025-12-01,100.04
,C3520,2025-01-01,90.08
,C3520,2025-02-01,90.21
,C3520,2025-03-01,91.33
,C3521,2025-01-01,99.96
,C3521,2025-02-01,99.38
,C3522,2025-01-01,72.49
,C3522,2025-02-01,75.06
,C3522,2025-03-01,77.12
,C3522,2025-04-01,75.51
,C3522,2025-05-01,72.12
,C3522,2025-06-01,74.68
,C3522,2025-07-01,73.21
,C3522,2025-08-01,76.57
,C3523,2025-01-01,68.17
,C3523,2025-02-01,65.92
,C3523,2025-03-01,66.79
,C3524,2025-01-01,102.93
,C3524,2025-02-01,101.96
,C3524,2025-03-01,99.49
,C3524,2025-04-01,101.51
,C3524,2025-05-01,97.78
,C3524,2025-06-01,98.93
,C3525,2025-01-01,107.84
,C3525,2025-02-01,108.31
,C3525,2025-03-01,111.52
,C3525,2025-04-01,107.51
,C3525,2025-05-01,104.99
,C3525,2025-06-01,106.83
,C3525,2025-07-01,111.38
,C3526,2025-01-01,64.33
,C3526,2025-02-01,61.48
,C3526,2025-03-01,61.59
,C3526,2025-04-01,64.17
,C3526,2025-05-01,64.27
,C3526,2025-06-01,61.59
,C3526,2025-07-01,62.81
,C3526,2025-08-01,61.99
,C3526,2025-09-01,62.74
,C3526,2025-10-01,64.88
,C3526,2025-11-01,64.33
,C3526,2025-12-01,62.65
,C3526,2026-01-01,64.52
,C3526,2026-02-01,65.36
,C3526,2026-03-01,64.21
,C3526,2026-04-01,68.47
,C3527,2025-01-01,71.0
,C3527,2025-02-01,78.9
,C3527,2025-03-01,76.07
,C3527,2025-04-01,76.86
,C3527,2025-05-01,79.18
,C3527,2025-06-01,78.72
,C3527,2025-07-01,79.11
,C3528,2025-01-01,81.71
,C3528,2025-02-01,79.78
,C3528,2025-03-01,82.55
,C3529,2025-01-01,117.78
,C3529,2025-02-01,119.9
,C3529,2025-03-01,119.16
,C3529,2025-04-01,115.82
,C3529,2025-05-01,121.92
,C3529,2025-06-01,115.99
,C3529,2025-07-01,116.61
,C3529,2025-08-01,119.97
,C3529,2025-09-01,119.83
,C3529,2025-10-01,117.59
,C3529,2025-11-01,116.13
,C3529,2025-12-01,118.04
,C3529,2026-01-01,122.63
,C3530,2025-02-01,98.27
,C3531,2025-02-01,52.98
,C3531,2025-03-01,54.75
,C3531,2025-04-01,52.3
,C3532,2025-02-01,83.93
,C3532,2025-03-01,82.06
,C3532,2025-04-01,81.78
,C3532,2025-05-01,81.6
,C3532,2025-06-01,80.66
,C3532,2025-07-01,83.94
,C3532,2025-08-01,80.39
,C3533,2025-02-01,77.63
,C3533,2025-03-01,78.8
,C3533,2025-04-01,78.13
,C3533,2025-05-01,79.16
,C3533,2025-06-01,77.62
,C3533,2025-07-01,77.45
,C3533,2025-08-01,80.08
,C3533,2025-09-01,80.26
,C3533,2025-10-01,80.28
,C3533,2025-11-01,76.96
,C3534,2025-02-01,57.32
,C3534,2025-03-01,56.68
,C3534,2025-04-01,57.31
,C3535,2025-02-01,83.7
,C3536,2025-02-01,78.5
,C3536,2025-03-01,77.77
,C3536,2025-04-01,76.27
,C3536,2025-05-01,75.7
,C3536,2025-06-01,77.76
,C3536,2025-07-01,78.35
,C3537,2025-02-01,77.14
,C3537,2025-03-01,75.56
,C3537,2025-04-01,77.04
,C3537,2025-05-01,77.6
,C3537,2025-06-01,77.99
,C3537,2025-07-01,73.12
,C3537,2025-08-01,77.4
,C3538,2025-02-01,76.36
,C3538,2025-03-01,76.59
,C3538,2025-04-01,71.99
,C3538,2025-05-01,75.78
,C3538,2025-06-01,76.77
,C3538,2025-07-01,72.51
,C3538,2025-08-01,75.87
,C3539,2025-02-01,114.02
,C3539,2025-03-01,116.3
,C3540,2025-02-01,74.97
,C3540,2025-03-01,74.24
,C3540,2025-04-01,76.27
,C3540,2025-05-01,73.56
,C3540,2025-06-01,74.32
,C3540,2025-07-01,76.7
,C3540,2025-08-01,75.37
,C3540,2025-09-01,73.92
,C3540,2025-10-01,76.84
,C3540,2025-11-01,75.38
,C3541,2025-02-01,85.05
,C3541,2025-03-01,83.6
,C3541,2025-04-01,85.5
,C3542,2025-02-01,82.71
,C3542,2025-03-01,83.82
,C3542,2025-04-01,80.04
,C3542,2025-05-01,81.29
,C3542,2025-06-01,81.11
,C3542,2025-07-01,82.11
,C3542,2025-08-01,80.5
,C3542,2025-09-01,85.77
,C3542,2025-10-01,85.65
,C3542,2025-11-01,87.06
,C3542,2025-12-01,86.99
,C3542,2026-01-01,88.72
,C3542,2026-02-01,87.82
,C3542,2026-03-01,88.13
,C3542,2026-04-01,89.42
,C3543,2025-02-01,74.07
,C3543,2025-03-01,71.3
,C3543,2025-04-01,74.53
,C3543,2025-05-01,72.04
,C3543,2025-06-01,71.03
,C3543,2025-07-01,71.56
,C3543,2025-08-01,71.06
,C3543,2025-09-01,72.02
,C3543,2025-10-01,72.29
,C3544,2025-02-01,87.52
,C3544,2025-03-01,82.38
,C3544,2025-04-01,84.35
,C3544,2025-05-01,83.24
,C3544,2025-06-01,86.36
,C3544,2025-07-01,84.14
,C3544,2025-08-01,84.76
,C3544,2025-09-01,86.23
,C3545,2025-02-01,84.48
,C3545,2025-03-01,84.67
,C3545,2025-04-01,83.22
,C3545,2025-05-01,85.7
,C3545,2025-06-01,85.41
,C3546,2025-02-01,86.97
,C3546,2025-03-01,87.3
,C3547,2025-02-01,65.35
,C3547,2025-03-01,65.56
,C3547,2025-04-01,65.78
,C3548,2025-02-01,76.88
,C3548,2025-03-01,76.25
,C3548,2025-04-01,77.46
,C3548,2025-05-01,76.37
,C3548,2025-06-01,80.24
,C3548,2025-07-01,81.2
,C3548,2025-08-01,79.13
,C3548,2025-09-01,78.36
,C3549,2025-02-01,101.85
,C3549,2025-03-01,103.07
,C3549,2025-04-01,97.06
,C3549,2025-05-01,100.5
,C3549,2025-06-01,102.0
,C3550,2025-02-01,81.54
,C3550,2025-03-01,77.51
,C3551,2025-02-01,85.27
,C3551,2025-03-01,90.02
,C3551,2025-04-01,86.72
,C3551,2025-05-01,88.92
,C3551,2025-06-01,87.21
,C3551,2025-07-01,85.11
,C3551,2025-08-01,84.93
,C3552,2025-02-01,86.19
,C3552,2025-03-01,88.28
,C3552,2025-04-01,86.09
,C3553,2025-02-01,94.07
,C3553,2025-03-01,90.11
,C3553,2025-04-01,91.83
,C3553,2025-05-01,94.53
,C3553,2025-06-01,90.65
,C3553,2025-07-01,93.49
,C3553,2025-08-01,93.52
,C3553,2025-09-01,92.72
,C3553,2025-10-01,94.85
,C3553,2025-11-01,92.51
,C3553,2025-12-01,92.96
,C3554,2025-02-01,97.97
,C3554,2025-03-01,92.81
,C3554,2025-04-01,95.63
,C3554,2025-05-01,96.54
,C3554,2025-06-01,95.38
,C3554,2025-07-01,96.11
,C3554,2025-08-01,92.65
,C3554,2025-09-01,98.19
,C3555,2025-02-01,79.58
,C3555,2025-03-01,78.08
,C3555,2025-04-01,80.83
,C3555,2025-05-01,79.56
,C3555,2025-06-01,79.3
,C3555,2025-07-01,82.3
,C3555,2025-08-01,78.9
,C3555,2025-09-01,81.66
,C3555,2025-10-01,77.8
,C3556,2025-02-01,62.82
,C3556,2025-03-01,65.05
,C3556,2025-04-01,61.21
,C3556,2025-05-01,63.61
,C3556,2025-06-01,63.05
,C3556,2025-07-01,62.0
,C3556,2025-08-01,64.24
,C3556,2025-09-01,62.08
,C3556,2025-10-01,61.15
,C3556,2025-11-01,62.38
,C3557,2025-02-01,54.79
,C3557,2025-03-01,57.89
,C3557,2025-04-01,56.61
,C3557,2025-05-01,56.26
,C3558,2025-02-01,106.58
,C3558,2025-03-01,107.06
,C3558,2025-04-01,109.3
,C3558,2025-05-01,107.2
,C3558,2025-06-01,104.67
,C3558,2025-07-01,108.43
,C3559,2025-02-01,101.49
,C3560,2025-02-01,98.66
,C3560,2025-03-01,99.15
,C3560,2025-04-01,105.8
,C3560,2025-05-01,105.74
,C3561,2025-02-01,102.91
,C3561,2025-03-01,100.11
,C3561,2025-04-01,99.41
,C3561,2025-05-01,100.71
,C3561,2025-06-01,99.15
,C3562,2025-02-01,79.38
,C3562,2025-03-01,79.07
,C3562,2025-04-01,81.7
,C3562,2025-05-01,85.44
,C3562,2025-06-01,83.45
,C3562,2025-07-01,87.82
,C3562,2025-08-01,86.95
,C3563,2025-02-01,70.58
,C3563,2025-03-01,69.29
,C3563,2025-04-01,68.27
,C3563,2025-05-01,69.17
,C3564,2025-02-01,60.88
,C3564,2025-03-01,60.4
,C3564,2025-04-01,62.42
,C3564,2025-05-01,62.43
,C3564,2025-06-01,60.67
,C3565,2025-02-01,57.32
,C3565,2025-03-01,60.21
,C3565,2025-04-01,59.94
,C3565,2025-05-01,60.66
,C3565,2025-06-01,58.82
,C3565,2025-07-01,58.39
,C3565,2025-08-01,59.54
,C3565,2025-09-01,58.75
,C3565,2025-10-01,60.05
,C3565,2025-11-01,58.49
,C3565,2025-12-01,58.04
,C3565,2026-01-01,59.44
,C3566,2025-02-01,111.2
,C3566,2025-03-01,109.88
,C3567,2025-02-01,71.43
,C3567,2025-03-01,70.93
,C3568,2025-02-01,106.01
,C3569,2025-02-01,81.75
,C3569,2025-03-01,79.06
,C3569,2025-04-01,80.81
,C3569,2025-05-01,76.93
,C3569,2025-06-01,79.25
,C3569,2025-07-01,76.91
,C3569,2025-08-01,80.43
,C3570,2025-02-01,67.05
,C3570,2025-03-01,70.18
,C3570,2025-04-01,66.68
,C3570,2025-05-01,70.42
,C3570,2025-06-01,66.47
,C3570,2025-07-01,67.21
,C3570,2025-08-01,69.68
,C3570,2025-09-01,68.3
,C3570,2025-10-01,66.62
,C3570,2025-11-01,67.3
,C3571,2025-02-01,58.41
,C3571,2025-03-01,60.4
,C3571,2025-04-01,58.78
,C3571,2025-05-01,60.66
,C3571,2025-06-01,58.91
,C3571,2025-07-01,60.22
,C3571,2025-08-01,59.3
,C3571,2025-09-01,58.21
,C3571,2025-10-01,57.52
,C3571,2025-11-01,58.93
,C3571,2025-12-01,59.3
,C3571,2026-01-01,59.66
,C3571,2026-02-01,60.39
,C3571,2026-03-01,58.38
,C3571,2026-04-01,61.03
,C3572,2025-02-01,70.6
,C3572,2025-03-01,69.65
,C3572,2025-04-01,70.13
,C3572,2025-05-01,68.08
,C3572,2025-06-01,72.48
,C3572,2025-07-01,70.88
,C3572,2025-08-01,69.12
,C3572,2025-09-01,71.97
,C3572,2025-10-01,70.66
,C3572,2025-11-01,69.8
,C3572,2025-12-01,72.4
,C3572,2026-01-01,72.05
,C3572,2026-02-01,68.37
,C3572,2026-03-01,70.49
,C3572,2026-04-01,70.35
,C3573,2025-02-01,112.13
,C3573,2025-03-01,112.67
,C3574,2025-02-01,61.05
,C3574,2025-03-01,59.23
,C3574,2025-04-01,61.19
,C3574,2025-05-01,57.45
,C3575,2025-02-01,134.43
,C3575,2025-03-01,132.81
,C3575,2025-04-01,127.11
,C3575,2025-05-01,133.88
,C3575,2025-06-01,127.23
,C3575,2025-07-01,126.43
,C3575,2025-08-01,129.09
,C3575,2025-09-01,133.25
,C3575,2025-10-01,129.99
,C3575,2025-11-01,126.33
,C3575,2025-12-01,129.89
,C3575,2026-01-01,126.69
,C3575,2026-02-01,134.49
,C3575,2026-03-01,131.85
,C3575,2026-04-01,128.65
,C3576,2025-02-01,63.04
,C3576,2025-03-01,63.66
,C3576,2025-04-01,63.99
,C3576,2025-05-01,66.24
,C3576,2025-06-01,65.46
,C3576,2025-07-01,66.15
,C3576,2025-08-01,65.42
,C3576,2025-09-01,65.56
,C3577,2025-02-01,102.7
,C3577,2025-03-01,100.78
,C3577,2025-04-01,103.42
,C3577,2025-05-01,100.5
,C3577,2025-06-01,100.23
,C3577,2025-07-01,99.16
,C3578,2025-02-01,82.19
,C3579,2025-02-01,75.51
,C3579,2025-03-01,75.55
,C3580,2025-03-01,54.63
,C3580,2025-04-01,56.65
,C3580,2025-05-01,56.02
,C3580,2025-06-01,55.9
,C3580,2025-07-01,57.22
,C3580,2025-08-01,54.09
,C3581,2025-03-01,83.86
,C3582,2025-03-01,57.96
,C3582,2025-04-01,56.65
,C3583,2025-03-01,44.7
,C3583,2025-04-01,46.95
,C3583,2025-05-01,46.33
,C3583,2025-06-01,45.98
,C3583,2025-07-01,46.57
,C3583,2025-08-01,46.76
,C3583,2025-09-01,44.83
,C3584,2025-03-01,85.36
,C3584,2025-04-01,87.62
,C3584,2025-05-01,83.61
,C3584,2025-06-01,88.01
,C3584,2025-07-01,85.04
,C3584,2025-08-01,86.74
,C3584,2025-09-01,83.54
,C3584,2025-10-01,83.12
,C3584,2025-11-01,85.03
,C3584,2025-12-01,97.37
,C3584,2026-01-01,92.45
,C3584,2026-02-01,98.57
,C3584,2026-03-01,93.33
,C3585,2025-03-01,68.62
,C3585,2025-04-01,70.07
,C3585,2025-05-01,70.69
,C3585,2025-06-01,71.41
,C3585,2025-07-01,66.99
,C3585,2025-08-01,71.36
,C3585,2025-09-01,72.55
,C3586,2025-03-01,124.71
,C3586,2025-04-01,116.58
,C3586,2025-05-01,122.32
,C3586,2025-06-01,120.63
,C3586,2025-07-01,121.54
,C3586,2025-08-01,123.5
,C3586,2025-09-01,121.83
,C3586,2025-10-01,123.48
,C3586,2025-11-01,120.49
,C3586,2025-12-01,124.25
,C3586,2026-01-01,122.58
,C3586,2026-02-01,120.76
,C3586,2026-03-01,117.04
,C3587,2025-03-01,107.44
,C3587,2025-04-01,107.3
,C3587,2025-05-01,104.73
,C3587,2025-06-01,102.03
,C3588,2025-03-01,117.24
,C3588,2025-04-01,119.88
,C3588,2025-05-01,117.68
,C3588,2025-06-01,122.3
,C3588,2025-07-01,123.8
,C3588,2025-08-01,124.48
,C3588,2025-09-01,123.58
,C3588,2025-10-01,118.76
,C3588,2025-11-01,117.79
,C3588,2025-12-01,118.16
,C3588,2026-01-01,117.81
,C3588,2026-02-01,124.68
,C3588,2026-03-01,120.64
,C3589,2025-03-01,68.86
,C3589,2025-04-01,74.32
,C3589,2025-05-01,76.67
,C3589,2025-06-01,77.03
,C3589,2025-07-01,83.5
,C3589,2025-08-01,85.02
,C3589,2025-09-01,82.37
,C3589,2025-10-01,85.79
,C3589,2025-11-01,84.56
,C3589,2025-12-01,85.31
,C3589,2026-01-01,81.01
,C3589,2026-02-01,84.34
,C3590,2025-03-01,86.69
,C3590,2025-04-01,83.98
,C3590,2025-05-01,88.02
,C3590,2025-06-01,85.16
,C3590,2025-07-01,85.67
,C3590,2025-08-01,87.0
,C3590,2025-09-01,88.66
,C3590,2025-10-01,84.44
,C3590,2025-11-01,83.72
,C3590,2025-12-01,85.57
,C3590,2026-01-01,89.36
,C3591,2025-03-01,25.84
,C3591,2025-04-01,24.79
,C3591,2025-05-01,25.12
,C3591,2025-06-01,25.21
,C3591,2025-07-01,24.82
,C3591,2025-08-01,24.65
,C3591,2025-09-01,25.26
,C3591,2025-10-01,24.92
,C3592,2025-03-01,78.03
,C3592,2025-04-01,77.11
,C3592,2025-05-01,74.97
,C3592,2025-06-01,75.28
,C3593,2025-03-01,88.41
,C3593,2025-04-01,88.25
,C3594,2025-03-01,85.67
,C3595,2025-03-01,81.31
,C3596,2025-03-01,85.42
,C3596,2025-04-01,83.76
,C3596,2025-05-01,86.13
,C3596,2025-06-01,82.54
,C3596,2025-07-01,87.61
,C3596,2025-08-01,82.0
,C3596,2025-09-01,86.44
,C3596,2025-10-01,84.36
,C3596,2025-11-01,94.85
,C3597,2025-03-01,22.86
,C3598,2025-03-01,91.09
,C3598,2025-04-01,91.77
,C3598,2025-05-01,90.38
,C3598,2025-06-01,89.5
,C3598,2025-07-01,88.94
,C3599,2025-03-01,96.53
,C3600,2025-03-01,110.02
,C3600,2025-04-01,111.95
,C3601,2025-03-01,92.63
,C3601,2025-04-01,91.67
,C3601,2025-05-01,93.81
,C3601,2025-06-01,97.82
,C3601,2025-07-01,103.7
,C3601,2025-08-01,101.75
,C3601,2025-09-01,100.03
,C3602,2025-03-01,79.24
,C3602,2025-04-01,83.08
,C3602,2025-05-01,79.77
,C3602,2025-06-01,82.32
,C3602,2025-07-01,79.65
,C3603,2025-03-01,107.69
,C3603,2025-04-01,108.22
,C3603,2025-05-01,105.48
,C3604,2025-03-01,30.97
,C3604,2025-04-01,32.21
,C3604,2025-05-01,30.89
,C3604,2025-06-01,31.3
,C3604,2025-07-01,31.69
,C3604,2025-08-01,30.87
,C3604,2025-09-01,30.55
,C3605,2025-03-01,72.71
,C3605,2025-04-01,69.64
,C3605,2025-05-01,69.85
,C3606,2025-03-01,68.53
,C3606,2025-04-01,64.84
,C3606,2025-05-01,67.29
,C3606,2025-06-01,67.9
,C3606,2025-07-01,64.45
,C3606,2025-08-01,68.65
,C3606,2025-09-01,67.11
,C3606,2025-10-01,68.01
,C3606,2025-11-01,65.0
,C3606,2025-12-01,64.84
,C3606,2026-01-01,66.13
,C3606,2026-02-01,66.74
,C3606,2026-03-01,67.46
,C3606,2026-04-01,67.98
,C3607,2025-03-01,82.25
,C3607,2025-04-01,84.37
,C3607,2025-05-01,81.63
,C3607,2025-06-01,81.91
,C3607,2025-07-01,82.06
,C3607,2025-08-01,83.47
,C3607,2025-09-01,83.94
,C3607,2025-10-01,85.0
,C3607,2025-11-01,82.54
,C3608,2025-03-01,35.33
,C3608,2025-04-01,34.67
,C3608,2025-05-01,34.75
,C3608,2025-06-01,35.89
,C3608,2025-07-01,35.47
,C3608,2025-08-01,34.52
,C3608,2025-09-01,33.75
,C3608,2025-10-01,34.13
,C3608,2025-11-01,34.54
,C3609,2025-03-01,116.32
,C3609,2025-04-01,112.89
,C3609,2025-05-01,112.45
,C3609,2025-06-01,115.64
,C3609,2025-07-01,114.48
,C3609,2025-08-01,115.9
,C3610,2025-03-01,77.04
,C3610,2025-04-01,75.88
,C3610,2025-05-01,78.76
,C3611,2025-03-01,88.38
,C3611,2025-04-01,89.47
,C3611,2025-05-01,89.47
,C3611,2025-06-01,88.89
,C3611,2025-07-01,88.25
,C3612,2025-03-01,88.51
,C3612,2025-04-01,88.99
,C3612,2025-05-01,85.49
,C3613,2025-03-01,108.95
,C3613,2025-04-01,112.04
,C3613,2025-05-01,113.56
,C3613,2025-06-01,111.67
,C3613,2025-07-01,111.46
,C3613,2025-08-01,114.31
,C3614,2025-03-01,40.95
,C3615,2025-03-01,85.79
,C3615,2025-04-01,86.5
,C3615,2025-05-01,84.29
,C3615,2025-06-01,88.2
,C3615,2025-07-01,88.12
,C3615,2025-08-01,84.6
,C3615,2025-09-01,85.64
,C3615,2025-10-01,83.82
,C3615,2025-11-01,86.95
,C3615,2025-12-01,83.88
,C3615,2026-01-01,82.99
,C3616,2025-03-01,106.18
,C3616,2025-04-01,106.26
,C3617,2025-03-01,82.22
,C3617,2025-04-01,84.99
,C3617,2025-05-01,90.85
,C3617,2025-06-01,89.42
,C3617,2025-07-01,89.85
,C3618,2025-03-01,64.49
,C3618,2025-04-01,61.71
,C3618,2025-05-01,63.88
,C3618,2025-06-01,62.62
,C3618,2025-07-01,63.12
,C3618,2025-08-01,60.29
,C3618,2025-09-01,61.89
,C3618,2025-10-01,64.34
,C3618,2025-11-01,64.53
,C3618,2025-12-01,62.33
,C3618,2026-01-01,62.94
,C3619,2025-03-01,72.49
,C3619,2025-04-01,71.58
,C3620,2025-03-01,75.74
,C3620,2025-04-01,73.95
,C3620,2025-05-01,73.33
,C3620,2025-06-01,72.86
,C3620,2025-07-01,74.4
,C3620,2025-08-01,74.62
,C3620,2025-09-01,73.19
,C3620,2025-10-01,75.07
,C3621,2025-03-01,69.11
,C3621,2025-04-01,65.21
,C3622,2025-03-01,78.42
,C3622,2025-04-01,77.89
,C3623,2025-03-01,116.87
,C3623,2025-04-01,116.46
,C3623,2025-05-01,114.79
,C3623,2025-06-01,118.87
,C3623,2025-07-01,116.28
,C3623,2025-08-01,115.06
,C3624,2025-03-01,70.63
,C3624,2025-04-01,69.45
,C3624,2025-05-01,69.46
,C3624,2025-06-01,70.49
,C3624,2025-07-01,69.93
,C3624,2025-08-01,68.13
,C3624,2025-09-01,70.43
,C3625,2025-03-01,72.84
,C3625,2025-04-01,73.45
,C3625,2025-05-01,72.43
,C3625,2025-06-01,75.11
,C3625,2025-07-01,72.53
,C3625,2025-08-01,71.53
,C3625,2025-09-01,70.54
,C3626,2025-03-01,92.91
,C3627,2025-03-01,78.53
,C3627,2025-04-01,81.03
,C3628,2025-03-01,55.09
,C3629,2025-03-01,79.23
,C3629,2025-04-01,81.88
,C3629,2025-05-01,79.54
,C3629,2025-06-01,84.1
,C3629,2025-07-01,79.53
,C3629,2025-08-01,79.82
,C3629,2025-09-01,82.64
,C3630,2025-03-01,80.56
